[    1630228] : [10392701757] Outfit Simulator 🎃 - 7a0599ab-3cb9-49eb-90eb-affd8bf63e8a
2022-10-24T07:37:08Z: CHAT STREAM SUCCESSFULLY STARTED
2022-10-24T09:24:21Z: PLAYER CHATTED [ 1755670260] GameWithAeden        (  107.9,    55.1,   417.8)
  ;fat all 100
2022-10-24T09:24:29Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (-9520.3,  2938.6, -2994.4)
  yeah just alitle bit of it
2022-10-24T09:24:34Z: PLAYER CHATTED [    1630228] VisualPlugin         (-9513.4,  2941.7, -2983.2)
  We race.
2022-10-24T09:24:44Z: PLAYER CHATTED [    1630228] VisualPlugin         (-9513.4,  2941.7, -2983.2)
  Countdown?
2022-10-24T09:24:45Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (-9520.4,  2938.6, -2994.4)
  ok lets go to the spawn
2022-10-24T09:25:04Z: PLAYER CHATTED [    1630228] VisualPlugin         (   16.0,   113.7,   343.8)
  You're good!
2022-10-24T09:25:10Z: PLAYER CHATTED [    1630228] VisualPlugin         (   17.8,   114.0,   344.1)
  But not that good.
2022-10-24T09:25:22Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   25.5,   115.3,   348.4)
  ik
2022-10-24T09:25:24Z: PLAYER CHATTED [    1630228] VisualPlugin         (   22.3,   115.6,   344.6)
  I stopped right away.
2022-10-24T09:25:31Z: PLAYER CHATTED [ 1755670260] GameWithAeden        (  107.9,    55.1,   417.8)
  ;fat me 100
2022-10-24T09:25:36Z: PLAYER CHATTED [    1630228] VisualPlugin         (   20.1,   114.4,   339.5)
  Try again.
2022-10-24T09:25:45Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   18.8,   114.3,   337.3)
  ok
2022-10-24T09:26:02Z: PLAYER REMOVED [ 1755670260] GameWithAeden
2022-10-24T09:26:10Z: PLAYER CHATTED [    1630228] VisualPlugin         (-50656.9,   957.7, -15850.8)
  I'm to your right.
2022-10-24T09:26:15Z: PLAYER CHATTED [    1630228] VisualPlugin         (-50656.9,   957.7, -15850.8)
  Just teleport to me.
2022-10-24T09:26:48Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (-23447.2, 10102.4, 27456.3)
  uhhh am ready
2022-10-24T09:26:54Z: PLAYER CHATTED [    1630228] VisualPlugin         (-23429.6, 10115.5, 27465.3)
  Hold on.
2022-10-24T09:26:55Z: PLAYER REMOVED [ 3198399149] Marko911as
2022-10-24T09:27:00Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (-23447.7, 10102.3, 27456.4)
  bro you teleported
2022-10-24T09:27:03Z: PLAYER CHATTED [    1630228] VisualPlugin         (-23429.6, 10115.5, 27465.3)
  I'll run a script that says 'go' after two.
2022-10-24T09:27:06Z: PLAYER CHATTED [    1630228] VisualPlugin         (-23429.6, 10115.5, 27465.3)
  I did not teleport.
2022-10-24T09:27:14Z: PLAYER CHATTED [    1630228] VisualPlugin         (-23429.6, 10115.5, 27465.3)
  My client is doing all the moving.
2022-10-24T09:27:16Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (-23443.4, 10148.3, 27471.6)
  your so fast then
2022-10-24T09:27:26Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (-23443.5, 10148.3, 27471.6)
  ok
2022-10-24T09:27:38Z: PLAYER CHATTED [    1630228] VisualPlugin         (-23429.6, 10115.5, 27465.3)
  When I say 'go', we go.
2022-10-24T09:27:39Z: PLAYER REMOVED [ 3352237047] rbwbwy
2022-10-24T09:27:47Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (-23443.9, 10147.9, 27471.6)
  ok
2022-10-24T09:28:01Z: CHRCTER ADDED  [ 3285174237] amjadouafi_10       
2022-10-24T09:28:01Z: CHRCTER ADDED  [ 3285174237] amjadouafi_10       
2022-10-24T09:28:08Z: CHRCTER ADDED  [ 3285174237] amjadouafi_10       
2022-10-24T09:28:08Z: CHRCTER ADDED  [ 3285174237] amjadouafi_10       
2022-10-24T09:28:15Z: CHRCTER ADDED  [ 3285174237] amjadouafi_10       
2022-10-24T09:28:29Z: PLAYER CHATTED [    1630228] VisualPlugin         (   25.4,   110.3,   359.4)
  Darn.
2022-10-24T09:28:33Z: PLAYER CHATTED [    1630228] VisualPlugin         (   25.4,   110.3,   359.4)
  I got lost.
2022-10-24T09:28:35Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   65.5,     4.7,   201.6)
  am here already bro
2022-10-24T09:28:44Z: PLAYER CHATTED [    1630228] VisualPlugin         (   25.4,   110.3,   359.4)
  I made it a few seconds after you.
2022-10-24T09:29:01Z: PLAYER CHATTED [    1630228] VisualPlugin         (   54.6,     5.6,   216.6)
  Come here.
2022-10-24T09:29:08Z: PLAYER ADDED   [ 1706770585] Yellowbulldozer3041
2022-10-24T09:29:16Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   53.1,     4.7,   354.1)
  ok where are you
2022-10-24T09:29:24Z: PLAYER CHATTED [    1630228] VisualPlugin         (   54.6,     5.6,   216.6)
  At the character loader.
2022-10-24T09:29:37Z: PLAYER CHATTED [    1630228] VisualPlugin         (   54.6,     5.6,   216.6)
  I have more searches than Flamingo.
2022-10-24T09:29:48Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   47.9,     5.6,   215.0)
  wth
2022-10-24T09:29:56Z: PLAYER CHATTED [    1630228] VisualPlugin         (   51.0,     5.6,   219.1)
  I did all of them.
2022-10-24T09:29:59Z: PLAYER CHATTED [    1630228] VisualPlugin         (   51.0,     5.6,   219.1)
  Don't worry.
2022-10-24T09:30:17Z: PLAYER ADDED   [ 1571810599] DelsonIsTheBest
2022-10-24T09:30:22Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   48.7,     5.6,   219.8)
  oh yeah am not worried
2022-10-24T09:30:29Z: PLAYER CHATTED [    1630228] VisualPlugin         (   52.4,     5.6,   220.1)
  Can you place us to 10444124112?
2022-10-24T09:30:34Z: PLAYER CHATTED [    1630228] VisualPlugin         (   52.9,     5.6,   224.3)
  Can you run :place?
2022-10-24T09:30:55Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (   56.9,     5.9,   434.7)
  HII
2022-10-24T09:30:57Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   51.6,     5.6,   220.5)
  idk
2022-10-24T09:31:01Z: PLAYER ADDED   [ 1854401550] Aliookq
2022-10-24T09:31:04Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   52.4,     6.4,   431.1)
  hii
2022-10-24T09:31:06Z: PLAYER CHATTED [    1630228] VisualPlugin         (   51.3,     5.6,   248.8)
  ;cmds
2022-10-24T09:31:17Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (   54.6,     5.9,   429.4)
  HRU
2022-10-24T09:31:19Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   49.1,     5.6,   241.8)
  ;cmds lets me see
2022-10-24T09:31:20Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   57.0,     6.4,   426.2)
  gud
2022-10-24T09:31:22Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   57.0,     6.4,   426.2)
  u?
2022-10-24T09:31:25Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   49.1,     5.6,   241.8)
  ;cmds
2022-10-24T09:31:25Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (   48.2,     5.9,   425.6)
  That’s good
2022-10-24T09:31:26Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   57.0,     6.4,   426.2)
  im lagging
2022-10-24T09:31:34Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   57.3,     6.4,   425.8)
  afk
2022-10-24T09:31:36Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (   48.5,     5.9,   424.4)
  Me to 😭
2022-10-24T09:32:04Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   38.7,     5.6,   236.0)
  no i cant
2022-10-24T09:32:13Z: PLAYER CHATTED [    1630228] VisualPlugin         (   44.8,     5.6,   241.9)
  I ran a script that tells me which other places are in this universe.
2022-10-24T09:32:19Z: PLAYER CHATTED [    1630228] VisualPlugin         (   44.8,     5.6,   241.9)
  We have quite a few.
2022-10-24T09:32:43Z: PLAYER ADDED   [ 2444222388] 1tsJaineplay
2022-10-24T09:32:53Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   45.1,     5.6,   237.3)
  my brother got me the script i dont really know how to use it really well
2022-10-24T09:33:00Z: PLAYER ADDED   [ 2903465379] andimarewa2
2022-10-24T09:33:02Z: PLAYER CHATTED [    1630228] VisualPlugin         (   54.6,     5.6,   236.3)
  Which one?
2022-10-24T09:33:07Z: PLAYER ADDED   [ 3943400355] Anak_Junie27
2022-10-24T09:33:41Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   45.3,     5.6,   215.2)
  uuhhh let me question my brother be rigth back
2022-10-24T09:33:45Z: PLAYER REMOVED [ 2444222388] 1tsJaineplay
2022-10-24T09:33:46Z: PLAYER ADDED   [ 1391079356] rayyanshadow5
2022-10-24T09:33:48Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   45.3,     5.6,   215.2)
  brb
2022-10-24T09:34:00Z: PLAYER REMOVED [ 1391079356] rayyanshadow5
2022-10-24T09:34:27Z: PLAYER ADDED   [  363023602] Fefeeq4
2022-10-24T09:34:28Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   45.3,     5.6,   215.2)
  its the dumb script am not using a script XDDDD bye bozo and go cry
2022-10-24T09:34:39Z: PLAYER REMOVED [ 3285174237] amjadouafi_10
2022-10-24T09:34:42Z: PLAYER REMOVED [ 3943400355] Anak_Junie27
2022-10-24T09:35:00Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (   56.8,     5.9,   419.2)
  Hurry up👹💔🥺💩😢
2022-10-24T09:35:07Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   57.3,     6.4,   425.8)
  back
2022-10-24T09:35:09Z: PLAYER CHATTED [ 1854401550] Aliookq              (   52.5,     6.1,   434.0)
  tttt
2022-10-24T09:35:11Z: PLAYER ADDED   [ 3940271011] Mrx7Z37Y722X6
2022-10-24T09:35:17Z: PLAYER CHATTED [ 1854401550] Aliookq              (   52.5,     6.1,   434.0)
  laggggggggggggg
2022-10-24T09:35:18Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   58.3,     6.4,   423.0)
  im lagging bruh
2022-10-24T09:35:21Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (   57.5,     5.9,   424.6)
  WB
2022-10-24T09:35:29Z: PLAYER CHATTED [    1630228] VisualPlugin         (   51.5,     4.7,   322.3)
  The game might be loading for you.
2022-10-24T09:35:30Z: PLAYER CHATTED [ 1854401550] Aliookq              (   52.5,     6.1,   434.0)
  bruh ping 142k
2022-10-24T09:35:32Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (   54.1,     5.9,   419.6)
  Me to
2022-10-24T09:35:34Z: PLAYER ADDED   [ 3285174237] amjadouafi_10
2022-10-24T09:35:43Z: PLAYER CHATTED [    1630228] VisualPlugin         (   27.8,     5.6,   195.2)
  Mine is 40 ms.
2022-10-24T09:35:56Z: PLAYER CHATTED [ 1854401550] Aliookq              (   52.5,     6.1,   434.0)
  why all tevport
2022-10-24T09:35:58Z: CHRCTER ADDED  [  363023602] Fefeeq4             
2022-10-24T09:36:28Z: PLAYER CHATTED [    1630228] VisualPlugin         (    6.2,     4.7,   354.6)
  Hi.
2022-10-24T09:36:32Z: PLAYER CHATTED [    1630228] VisualPlugin         (   10.8,     4.7,   357.2)
  Are you his brother?
2022-10-24T09:36:32Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   53.4,     3.7,   382.7)
  my man its my big brother i told him to whrite the scrit and he whrited that
2022-10-24T09:36:39Z: PLAYER REMOVED [ 3940271011] Mrx7Z37Y722X6
2022-10-24T09:36:41Z: PLAYER CHATTED [    1630228] VisualPlugin         (   62.8,     4.7,   355.7)
  Of course he did
2022-10-24T09:36:44Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   51.8,     3.7,   308.0)
  am so sorry
2022-10-24T09:36:44Z: PLAYER ADDED   [ 2550825031] yuki15987
2022-10-24T09:36:50Z: PLAYER CHATTED [    1630228] VisualPlugin         (   99.0,     4.7,   355.0)
  I found it funny.
2022-10-24T09:36:54Z: PLAYER CHATTED [    1630228] VisualPlugin         (   99.0,     4.7,   355.0)
  It was so unprovoked!
2022-10-24T09:36:55Z: PLAYER CHATTED [ 1854401550] Aliookq              (   52.5,     6.1,   434.0)
  all is use hack?
2022-10-24T09:36:58Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   51.7,     4.7,   228.6)
  really
2022-10-24T09:37:17Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   51.7,     4.7,   228.6)
  ok ty for forgving me
2022-10-24T09:37:19Z: PLAYER CHATTED [    1630228] VisualPlugin         (   52.0,     4.7,   332.0)
  No problem.
2022-10-24T09:37:36Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   49.2,     3.7,   294.4)
  here you are 
2022-10-24T09:37:41Z: PLAYER CHATTED [    1630228] VisualPlugin         (   50.3,     4.7,   299.0)
  So I take you don't run an executor?
2022-10-24T09:37:47Z: PLAYER REMOVED [  363023602] Fefeeq4
2022-10-24T09:37:56Z: CHRCTER ADDED  [ 2903465379] andimarewa2         
2022-10-24T09:37:56Z: CHRCTER ADDED  [ 2903465379] andimarewa2         
2022-10-24T09:38:01Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (  101.4,     4.0,   308.1)
  UwU
2022-10-24T09:38:05Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   47.3,     3.7,   294.8)
  uhhhhh i dont really know
2022-10-24T09:38:11Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   88.4,     4.0,   307.1)
  UwU
2022-10-24T09:38:29Z: PLAYER CHATTED [    1630228] VisualPlugin         (   48.7,     4.7,   305.3)
  DOES ANYONE ONE TO CHALLENGE ME TO A FLYING RACE?
2022-10-24T09:38:35Z: PLAYER CHATTED [    1630228] VisualPlugin         (   49.4,     4.7,   340.3)
  *Want to.
2022-10-24T09:38:35Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (  108.0,     4.0,   308.0)
  This so preppy aesthetic
2022-10-24T09:38:45Z: PLAYER CHATTED [ 1706770585] Yellowbulldozer3041  (   95.2,     4.0,   308.6)
  join me
2022-10-24T09:38:47Z: PLAYER CHATTED [ 3285174237] amjadouafi_10        (   48.3,     3.7,   294.1)
  i wanna be there too
2022-10-24T09:38:52Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (  123.5,     4.0,   303.5)
  no
2022-10-24T09:38:56Z: PLAYER CHATTED [ 1571810599] DelsonIsTheBest      (  119.4,     4.0,   306.1)
  Jk ofc
2022-10-24T09:39:05Z: PLAYER REMOVED [ 2903465379] andimarewa2
2022-10-24T09:39:08Z: PLAYER REMOVED [ 1706770585] Yellowbulldozer3041
2022-10-24T09:39:16Z: PLAYER REMOVED [ 1571810599] DelsonIsTheBest
2022-10-24T09:39:18Z: PLAYER CHATTED [    1630228] VisualPlugin         (  115.8,     4.7,   308.0)
  We'll all meet somewhere far and then race back here.
2022-10-24T09:39:53Z: PLAYER REMOVED [ 3285174237] amjadouafi_10
2022-10-24T09:40:14Z: PLAYER REMOVED [ 2550825031] yuki15987
2022-10-24T09:40:16Z: CHRCTER ADDED  [ 1854401550] Aliookq             
2022-10-24T09:40:26Z: PLAYER REMOVED [    1630228] VisualPlugin
